sleep_hours,screen_time,exercise_minutes,daily_pending_tasks,interruptions,fatigue_level,social_hours,coffee_cups,diet_quality,weather,mood_score,stress_level
9.821735604160885,4.088920947952259,18.992619808426102,5,2,1.5338167696882903,2.6387392794771305,1,average,cloudy,10.0,1.0
4.8279791493756345,3.2215183435433516,3.4206040997013365,2,5,6.121012460283138,1.5037694395119716,1,average,sunny,5.411413325251657,2.358099867970892
3.701791065069877,6.9106011164755055,65.58210353317365,2,9,4.498364464786585,2.2864700864335186,1,average,snowy,10.0,3.7652562717072695
7.6600216750799985,6.752093585059589,14.611393504302592,4,11,5.905622786610142,3.0865719049305227,0,average,cloudy,6.764677715953732,4.206210751137921
6.246918663471083,7.945341351501964,1.51384349018732,3,6,5.836728986354707,3.600129099440466,0,good,rainy,2.217001707145653,2.6646352667405773
5.46815077430393,3.792038748061541,19.71457964421519,4,6,2.8112969937312333,2.2774465826107937,1,poor,cloudy,8.835769412309332,2.9952807110663704
8.06253467094903,4.540902689279306,5.839128075097229,3,3,6.860964901847051,3.489503363617231,2,good,snowy,6.01957232296368,1.0
7.365701070656798,1.7210316749491317,32.56155641049115,2,8,1.3345875740868505,2.14186329820713,2,average,cloudy,10.0,1.4973376734800012
6.1538820538949075,4.215057787878254,34.05542903388377,5,3,4.205667652287516,1.6964659932822517,1,good,snowy,10.0,3.109354424978054
5.079543401993659,6.993141021158895,77.21458228274425,0,8,4.073234583904543,0.4568831451888504,3,average,cloudy,10.0,1.0
8.308685992420218,4.067009241543604,13.937865007504499,4,7,3.446775838717183,0.9967105089043058,0,good,cloudy,9.331605879260655,3.12667491787129
7.975301766937991,6.280959590401648,12.137807353661533,3,6,7.452124067289902,2.004715960917291,0,average,cloudy,7.194459690699038,1.540736228090035
6.851236204330926,4.618993788004377,28.005886533800318,1,6,5.602495786037107,2.025649549189098,2,average,snowy,10.0,1.1259441495813425
9.7699554940715,5.648114056443121,2.842118843814916,4,3,2.1837433642988953,2.229441902920567,0,average,cloudy,6.448196129370128,1.0
5.394872850510771,2.7046172203686654,15.833533342416617,4,7,2.4731029505043223,3.836493719939752,0,good,snowy,9.209352927100719,3.2493804796463657
4.711712243612892,5.170418899267802,15.804072088984828,3,4,9.308454816210705,2.751127831419541,0,good,sunny,7.102539113216218,2.9574412323739776
5.962137895178134,0.0,1.8746372219254104,0,4,4.046266394553061,2.804466090686275,2,average,rainy,6.438608766127896,1.0
6.931620975466753,4.62620768367603,10.825149742694276,3,10,3.407902299931531,3.82797824915557,1,poor,sunny,8.42763168690191,1.9525683307076882
7.3650091739840375,1.7390535125697197,38.38523953239046,5,6,7.312912975534535,1.6435534791758486,2,good,rainy,10.0,4.066888479763461
6.638145913215505,7.411989033093632,38.78018736540729,1,2,1.445783957224887,1.4910901952850022,0,good,snowy,10.0,1.0
7.528083094771445,6.554814705529022,2.0902767042952295,5,4,7.77402079002159,3.222456095604093,0,average,sunny,4.597584142881331,3.2785481581283333
5.122690863714334,5.933341963932162,1.9020634450896035,2,3,3.4042788622765423,2.485833146925904,0,good,rainy,4.5895353710592115,1.0
9.165646906109888,8.04201245431876,6.095085589260237,2,9,6.029788216131851,1.9556537878469133,4,poor,rainy,6.436221598865062,1.1120527732792023
6.876773232411146,3.1021669583503257,41.551435823703606,2,6,4.04220754064352,1.9394406493745333,0,good,sunny,10.0,1.0
8.675943747382192,8.494726395831115,2.7600293151681927,3,3,1.8512732853528568,1.8280303284906119,2,good,sunny,4.228845554981638,1.0
7.5140880195665565,6.864383128520769,25.45908513380788,5,7,5.356935134914125,1.899003358580569,1,average,snowy,9.435641053914257,4.545523976137132
7.685129828730676,4.526889425562108,2.133129759414719,5,5,6.895592557665806,1.9972069273379818,0,average,rainy,5.396611701342397,3.8162725919718463
7.8546509203483055,7.271240294365889,19.51751636425062,2,7,0.3031887423881603,1.7025450701353753,1,average,snowy,9.270655310732472,1.0
7.671562840025972,2.7874129751767316,8.80322120152546,3,7,2.6885174527980173,2.5554115258492787,1,average,snowy,8.919243841754732,1.6805590707294935
7.964084139801316,3.3509716769446527,31.109789403227023,0,2,7.475788402484717,2.7465416529872755,0,good,cloudy,10.0,1.0
8.993728795198647,3.782820553520599,5.323381541370589,4,7,5.795248186744741,1.4353148828552966,0,good,snowy,7.362089368532365,1.2370246800390752
7.294781754552205,3.9420445838719695,20.38873122355617,2,3,5.927998258099704,2.902620678732627,2,average,rainy,9.598488700671725,1.0
8.063505636382768,2.8868847144794945,5.375440909294724,8,7,6.8617697433703,0.7286281489334687,1,good,cloudy,7.785624702168989,7.316980501659829
6.86539645856916,7.4461661341906495,25.0115270355534,5,5,5.935702338640031,2.503757313416204,0,average,snowy,8.376626135003395,4.239563203752794
9.16017582317421,4.482291199260336,41.37842699894057,4,8,5.294938071165831,2.5537517287087828,1,good,snowy,10.0,2.0115476450028162
5.985411546911095,5.7050099367137594,2.711854293836847,3,3,7.2322820258618705,1.9162694503247923,1,good,rainy,4.729243037326086,1.0073532562587015
9.701410649366224,3.859297267172639,40.287416532976735,3,7,4.219785032380638,2.057389514687253,0,good,cloudy,10.0,1.0407473642034613
6.939763074033485,1.3587933989029657,18.007129896859432,1,4,4.96684554900811,1.7665290815066965,1,poor,sunny,10.0,1.0
4.853837346822928,5.540114716782844,2.7189259143908657,1,3,6.651711159240259,1.492348328257665,0,average,sunny,3.9053829125728203,1.0
7.192156622366184,1.1754900491604463,11.15631312050035,3,3,3.4702605300206004,2.0005059017199613,1,average,cloudy,9.147093073540034,1.0
5.978422513787679,4.862731907829063,3.5075614172940357,4,2,7.849787353277664,1.4537006874433178,1,average,cloudy,5.891971461337607,2.283497259660447
8.260965323483086,2.263369922334379,24.102662135435466,2,9,5.5826889222283125,3.1395337623731594,2,average,cloudy,10.0,2.0971942191897397
6.021064031046413,8.974551998461616,28.448226700749764,2,10,2.7022138638796207,0.0,1,good,cloudy,9.031774097845624,2.804341210528343
6.33072485017783,6.822725444349444,2.2364384749618327,4,7,4.612829846593,1.8654239321099508,0,average,sunny,4.570961954305164,2.9308052132720515
4.165688903581703,5.211507582542961,14.110058089921278,2,7,2.228426687189619,0.09923817462212048,0,average,snowy,6.548455915035947,2.8578320702585134
6.321540521126385,7.527413355309337,33.707495615085065,3,4,5.171791891298969,0.9361503690072035,0,average,rainy,10.0,1.525096366216465
3.364181010056565,3.3073680450685283,55.02845940636482,2,4,4.242391051831895,1.4231909858011051,1,average,sunny,10.0,2.5755654498701652
4.624145764771415,6.086958757340186,14.411102061812466,1,5,3.2705901428800637,3.3395873831156284,1,average,rainy,6.93424450512303,1.2848535624242519
8.140621984216446,5.399620867437427,60.02664794488936,4,3,1.439726504208307,3.1536810993599964,0,poor,sunny,10.0,1.0
8.178700237976248,5.52804016266734,15.344012580569643,3,7,3.416444446963988,2.0726924216758764,0,poor,cloudy,8.35725581736096,1.5432640158650037
7.6381863426774474,7.544707000213536,10.023793797099255,2,4,4.638800610477744,2.0638626688765083,1,average,sunny,6.1758005628443575,1.0
5.549535785306181,6.464984205559604,37.70424047871718,4,4,4.255998118969801,3.0374882160472314,0,poor,sunny,10.0,3.2188864924199345
6.92843296578703,5.577447325650047,13.584203486236568,2,4,2.159692395812854,3.131354565524231,0,poor,cloudy,8.389285987263351,1.0
6.994596191364147,1.6902251275434077,12.769487464744607,3,8,5.042828128989758,1.4252027037530697,1,good,snowy,7.860865524563632,2.9925445780553845
5.262452966211185,3.0799074094410726,13.479149307780604,0,5,3.0289323168016162,2.6727618409006673,1,good,cloudy,8.947443613122577,1.0
9.255097452650727,4.754582132808552,37.51826254889786,4,3,6.843780109631265,1.0435514107648245,0,average,snowy,10.0,1.1554004233687047
8.316043435863508,5.186744748553302,35.668867879250186,4,11,7.138258872148599,1.6105340746022978,2,average,sunny,10.0,4.138883848965769
6.668553739255504,2.7395925506521523,10.334191085019267,3,7,4.485843071732357,2.5942037314860444,0,good,sunny,8.252336029499483,2.0791670900840216
7.040328758491796,9.823353351156843,8.10829798348883,0,5,8.15225191482131,1.342300282821903,0,poor,rainy,3.7251066909716553,1.0
7.312574211921329,8.032788110507145,13.54264312955355,0,6,4.718072929374999,1.64500959953982,1,average,rainy,7.3454138594763645,1.0
3.937397697363564,6.204236640784967,17.00877287080396,3,2,2.3990191921995625,0.3412637481583849,2,average,sunny,7.045222365395057,2.6535481330108683
6.629233926219104,5.144073722567489,5.445027097498766,2,1,7.370455388171813,2.45082098762308,0,good,rainy,5.364888391424397,1.0
5.977023628003302,4.575582060197696,31.593221971952005,3,3,8.228229032188558,1.1174397892625816,3,good,snowy,10.0,1.9184313123722463
5.497569985157627,3.096163079955529,13.329433756501356,2,5,6.9892448385499915,1.1788680395118951,1,average,cloudy,8.178948389709404,1.659725778667815
6.578349560671068,5.154961037037725,8.130680036029615,6,7,3.472302674532082,3.3552361767718226,0,average,sunny,7.979045521825593,4.968408135159666
9.696529790274283,5.515505080285501,2.25936524773635,4,3,2.5292734492534175,1.3126635560787265,2,average,sunny,6.561183672001084,1.0
7.961264291900514,2.5164788490367513,5.458369464563232,3,4,4.299407775911996,2.7524865538119103,2,good,rainy,8.008389541692491,2.056642266403728
6.143231515325805,5.668352834489795,59.629161431290115,4,2,9.952812462770527,3.0992283453903484,2,good,sunny,10.0,3.27413417685008
7.858874172034238,4.6894819023505026,7.279737559554482,6,5,2.646237359136889,2.917298496609312,1,average,sunny,7.400243202347202,3.6126430666933467
9.099033154879002,1.184384884245218,3.699123431721179,3,2,6.641510221727319,1.7508420684339172,1,good,snowy,8.745981980620469,1.0
8.386950524369153,3.279229978440996,12.348656533755094,0,5,4.814930612276279,1.5728042672549987,0,poor,snowy,8.275258919261843,1.0
7.089445554880261,4.172788933156712,7.337038032077794,0,7,6.888304382846163,1.0866836055285192,2,average,cloudy,5.18901977104089,1.0
6.029594833441639,8.775375314680382,0.7158443489847337,7,3,2.4800234315940473,0.23849260221867596,0,poor,sunny,3.3091848406290114,4.740514286711694
8.047334970420385,6.113106249067516,7.805970604596107,5,6,4.500997200240845,2.772228101415589,1,poor,rainy,7.167999380562585,3.6847184069146453
7.590228078132625,2.3290368618002173,15.710014164758494,2,3,3.203900649789492,2.6771939985331885,1,average,cloudy,10.0,1.0
8.342789830041598,5.972072578835274,16.04640451674006,6,10,3.3176982417714296,2.476975018664681,1,good,rainy,8.860312388053671,5.570804783173687
7.9527577025229546,1.905392022123269,8.818496394772135,6,5,6.4732860799319285,0.0,2,average,sunny,8.323217940244062,4.187076828046986
8.574329072979003,7.165382107774146,11.858898140852723,2,3,2.7619072435023155,1.8227862959195424,0,average,rainy,7.378226311982783,1.0
6.1971471826591475,4.057750696364243,67.34630917974695,4,7,5.579738587085128,2.629536476190197,0,poor,rainy,10.0,3.6758429142785958
8.976091098451489,4.812727622521658,9.47536540381822,2,3,5.1115510302201725,3.2865531209198293,0,average,cloudy,8.089935886024604,1.0
7.296399407038599,7.65159329508438,5.9742352158366145,1,5,3.092389506882693,2.298914608528553,1,average,sunny,4.391766821896527,1.0
10.112891308937899,2.4256728628315,5.5801836602055355,5,4,3.5245578846171792,2.193892516101947,0,average,cloudy,8.816008437674148,1.4272130563279934
5.966218272865648,2.2057636297740175,12.24110155833963,7,7,5.667864974060973,1.321157455634452,2,average,sunny,7.221331916349394,6.540027784811917
9.603945704747874,3.8328013473079903,28.502379427895267,0,4,4.9497271061691865,2.378555591818963,0,average,snowy,10.0,1.0
7.296866175193972,7.076757702038633,4.6131387294201796,2,4,5.076588974504092,1.7631669111158499,3,average,cloudy,4.690419556137214,1.0
6.022872994578328,1.9613078490463152,24.709002979537466,0,3,4.53479593655187,1.2706346493640535,1,average,sunny,10.0,1.0
6.274171248918518,0.0,0.42753370584261907,4,6,4.405353576490837,0.8425747035902384,1,poor,snowy,6.9205683754017855,3.0976314448793487
6.519479037708519,4.097682283182002,10.857783449466993,5,10,4.956875764222599,1.0542840747705884,1,average,snowy,7.4859518613746845,5.763542861534946
7.636248919602875,6.103481599821841,29.910140420041024,2,3,7.878404528638858,2.3249206263702566,0,average,snowy,10.0,1.0
7.784253232053249,7.400523499477659,8.271950407507239,1,5,6.058165963459521,0.6121225371126284,3,good,cloudy,5.91698839182605,1.0
6.139449994092131,4.073677275829202,16.590204780305108,3,4,4.738220987393772,1.7058922290760505,1,good,snowy,7.564897799204976,1.6928461707316758
6.963468111608526,4.177146785767995,4.587740848748519,2,5,2.836316743253093,3.307809329358055,2,good,sunny,6.338693658515216,1.6391816803339605
10.213405537917795,7.307801468511494,27.095556607360617,3,2,4.161939531690616,0.5658816024471223,0,average,cloudy,10.0,1.0
9.591314755151068,1.2605166006091588,1.0739046561162138,3,3,3.1595119381967436,2.449257756078873,1,average,rainy,7.997590171229874,1.0
7.654485504511048,4.222958449633982,38.284325256097475,5,4,3.40682742482816,2.5471794809536354,0,good,snowy,10.0,2.8768519781903072
7.057005217252301,5.380847779850115,4.417831439026893,4,6,1.2591048540473269,1.708708213363878,1,average,cloudy,7.113396196417855,2.220963294784853
7.1800469900773916,5.898437442570069,41.49274707917626,2,7,4.977415554468022,2.6221351865315605,1,poor,rainy,10.0,1.3259715054912644
7.9202769590956255,3.9803866136182346,8.69363293475762,7,4,9.135454278601992,1.8119624851603977,1,good,cloudy,7.025249881188714,5.579049425932952
5.4658111522023916,5.068882023411683,25.65192188681432,3,7,5.392337996932427,2.795276810039004,2,poor,snowy,9.473698760515619,3.6773059066171703
6.613935193864982,0.02334529317402101,7.690477226475293,3,4,6.454814269988384,0.9319165603926132,0,poor,snowy,8.809089897698009,1.0
4.497123889183616,3.6835031753323033,47.27042540413906,0,5,6.9195969241468305,3.889049692779681,0,good,rainy,10.0,1.0
7.598834683907919,5.9070174251089345,2.7080829144972456,6,6,4.4266031069480425,3.437250586468888,0,good,sunny,6.323546415264362,4.308626662040378
7.970793909554112,3.035411931490641,3.932948619772642,3,9,4.560496628284772,0.0,0,good,snowy,7.235513308507934,1.5578805256036818
6.275220306550939,5.117968443179195,13.58607391230953,0,3,2.2066665286259486,3.1724249199675203,2,average,rainy,8.050302341300538,1.0
9.360980144935048,5.893745001605396,1.7098166147751745,6,9,5.393829604814089,1.4229799470206008,0,good,snowy,5.466768206695375,4.602571277641302
5.161351505496488,4.31490159828447,4.3626272842708955,3,6,5.111778559079998,3.4325098198225428,0,good,sunny,4.880875886813824,2.178284948960981
4.80343767968527,5.340927541993142,57.564810392814316,6,2,3.287631091910108,3.0088695027671406,2,good,rainy,10.0,5.962028531563247
7.336677727839958,3.0745348694307753,75.00630006856836,1,9,7.297086030046406,0.9128327342836808,1,good,sunny,10.0,1.0
8.570647453918232,4.586777440607907,9.440411777412463,5,4,3.4467296801160137,2.5750853104396336,0,average,snowy,7.842410403470986,2.0293642350675314
9.525891537186803,6.220432339178445,51.35342663712076,4,5,10.0,1.2991570144637363,0,poor,rainy,10.0,1.8834556591496068
6.31167360569659,5.3139459219368685,15.741452121215369,4,5,5.806892580024597,2.5380383639249167,1,good,cloudy,7.392627152000174,2.2823348773997307
8.618021250146944,3.826937460872129,6.287160411598498,4,4,4.956253724910637,2.0460358101126657,0,average,sunny,7.82930256109602,1.5458034907147227
6.9422372957489396,5.448432808581586,24.240013571764184,1,3,8.877884261271427,1.2705098892385935,0,average,snowy,8.26490500345807,1.0
6.74105905008877,6.429219581273236,21.51169771783742,1,5,0.4339287554095481,0.6630187195241612,0,good,snowy,8.706864212749963,1.0
8.325489906230008,0.900117442845044,90.42636091539433,9,4,4.427556304280547,2.2300726831454534,1,average,sunny,10.0,6.72014479611703
7.978484317620129,7.318148129911796,6.158982369005174,6,3,4.132905655849213,2.4640724064288917,1,average,rainy,6.072109074125431,3.641201247125842
4.635411764523626,4.327490522637856,22.298461952178993,4,5,4.637726474014635,1.8421534437886826,0,average,cloudy,8.242771524448958,4.267312758008789
9.214810524588843,5.85097986648046,1.0685167017802626,2,6,5.452246077096543,1.2258750310484787,0,poor,snowy,5.993674514018643,1.0
9.070137031221178,7.394493847290455,2.412778066017956,3,9,4.578844076926098,1.5167859094171514,0,average,sunny,4.301492329832878,1.0
6.061655947735706,2.256652605539068,0.07852143790285772,4,3,7.802004112898313,0.9037709007465027,0,good,sunny,5.0004752436456394,1.942998621113464
7.593705300156113,3.581117995144907,150.50406872064374,4,5,5.870746934535956,2.736102873297666,0,average,cloudy,10.0,2.253718472369922
7.7410452794241085,4.422902608248591,32.41743026766868,2,7,5.967978929279946,0.0,3,poor,cloudy,10.0,1.0
7.391010648735861,3.432492957751143,30.903271154977734,1,5,5.924691631745547,2.9517248450020626,1,good,snowy,10.0,1.0
6.174542269231869,8.469873151673617,14.255820281048301,4,2,2.423199732914946,1.9240623628292166,3,average,cloudy,6.166384193174474,2.3272761207123382
5.992564948092923,3.2864558123464143,7.135415625060762,1,5,5.40393228523468,2.521641411730274,0,average,sunny,6.013106616373691,1.0
6.961668893512832,3.8889064410262666,3.2801486050212896,4,7,5.472933351862087,2.6197561240663596,0,good,rainy,5.799655147573012,2.9230556447279734
8.759093528889046,5.408778063205953,6.700358580487752,5,8,2.7513851873572928,2.1172918679642514,0,average,rainy,7.474486669666395,3.334335758557722
7.8154002318916485,2.5957009478478223,9.431175859456829,2,2,6.77199994954967,1.6099708133421515,0,good,sunny,7.647108222794532,1.0
6.444078501870841,4.2086385764874725,28.23717502434156,4,3,0.9251726932926863,3.1061329954666244,0,good,sunny,10.0,1.8231642531858576
8.157548065972517,5.6349065225003505,15.515876362834806,2,6,10.0,0.2846807311509718,0,good,sunny,6.836156457004751,1.0
2.727186069054887,4.334279191234978,1.613003084672392,3,3,4.924942069748714,3.30179276664542,1,average,snowy,3.716055770892552,3.2196850916222286
8.723148550558156,4.8132262822001035,0.3638702351072528,4,6,3.289096576462199,0.8766746125833833,1,average,sunny,5.722256639608383,2.80046313483942
4.39042933183285,3.9413357751032585,2.1591037901588757,4,10,6.2354564842019915,1.6743921138260651,0,average,cloudy,4.222358280080844,5.465113220143473
6.456338587895302,1.971059381638466,10.569567539679731,3,2,6.252307427646366,3.43131261290137,1,good,sunny,7.682866594712738,1.1821378350487133
5.320495158060784,5.643186422678477,54.11892343720457,5,6,9.092228395336864,4.229464642912334,0,good,sunny,10.0,5.801310069898155
5.0579777864186415,8.509866143294483,20.289236470244326,3,5,8.564352431336486,2.1819710918788573,1,good,snowy,5.60231378837816,2.6137952094859047
8.741240181067779,5.0368032615668765,32.37218682163433,2,3,2.3403343390871845,0.6453945658417477,0,average,sunny,10.0,1.0
6.298448198032163,5.450528234495099,12.561223480317842,1,4,4.459908110887925,2.8539244220286815,1,average,cloudy,6.617776863884772,1.0
7.519755822596074,6.385445510233719,8.977875039623097,4,5,3.180691303958703,1.9609707237504936,1,average,cloudy,7.02402669180636,2.708447678727977
6.929619131681224,2.4613390069066017,2.2947619100343206,2,5,6.4843103485563445,0.9379633337245137,0,poor,cloudy,6.712575087686034,1.002272844085381
7.715561240834682,8.405029316259212,41.73867431085081,4,9,7.8300115056480895,2.219170213690433,1,good,sunny,10.0,3.561953753854866
7.115232836590383,5.404657592845604,30.571913169157007,5,6,2.3668292281939487,0.690260498011054,1,average,snowy,10.0,3.4626482626360353
5.075511663717146,8.263713798178218,3.6812958492799757,0,4,4.873590931095525,2.1950470805522184,1,average,snowy,2.9980827201107036,1.0
8.49440022917071,3.5339340089520213,14.359479161927295,2,3,3.736270790370656,1.0797564891758533,2,good,snowy,9.771544993179106,1.0
6.259365125258031,8.63612384511565,13.36420641147117,2,4,6.6888798965057745,0.03201256124260987,0,poor,cloudy,5.851304948864855,1.0
4.665127152010373,6.550310988069566,19.62146846632557,2,2,5.8189709157671965,0.3382760523661754,3,good,snowy,6.77515837627229,1.6711257234353427
6.357827258551131,6.106080171704717,58.44476470742325,1,5,7.351628446831269,1.3924024856956456,1,poor,sunny,10.0,1.0
9.251139685951467,5.468048908706296,17.339130588811397,2,4,4.157874500837981,2.5018679368358923,1,good,sunny,9.477896405558523,1.0
8.275332613170239,4.5029427638511015,15.540024403214865,2,2,4.766701506221887,3.254069335623554,1,average,rainy,9.026021906395494,1.0
6.477021798388211,7.401063316947745,1.0326656316311325,7,5,5.788229948829219,3.4275663591549317,1,poor,cloudy,3.505329993467251,5.524344196800065
6.476113443522356,5.280719739696094,1.2994651341455765,2,11,4.457899660928246,0.48800268689164916,4,average,rainy,5.05219087795437,3.5506808273111723
6.5175474231739265,1.0658605928256955,4.14901636066848,3,4,5.5980030724326975,1.7754683622319427,0,good,rainy,7.589069085588136,1.034982103172077
10.11512197534126,2.765627076585995,0.6601928879357865,1,6,7.540296843932892,1.3897646928883682,2,average,cloudy,6.356442838597513,1.0
7.57290317834733,4.6283084956145055,27.201065444273688,4,2,9.267194559081624,1.8936790761871816,1,average,cloudy,10.0,2.44800791354023
7.645062470786605,5.61999796633111,25.698618350002747,2,4,4.023338441311904,3.410461826357984,0,good,rainy,9.615503294803224,1.0
8.545425181047763,4.8868230222002085,2.9249519688802303,3,9,9.29506626555997,2.1611519901873106,2,average,sunny,4.928225688438739,2.1902107066193373
7.35818373853977,7.437941579587326,36.16740138670169,5,2,3.9954146598458458,2.867766960532883,1,good,rainy,10.0,2.4928516890061516
6.611436781268945,1.0977962719227503,3.3633094095629454,3,5,6.737853124569011,4.211469952975142,0,average,cloudy,8.127399415629707,1.2634089972907958
6.705475226372533,5.28717587301032,7.167115314495954,3,4,4.0112078638344695,0.4351418090284309,2,average,sunny,5.881574750721439,1.475280851889257
6.892598110878904,1.3640415492256905,5.726377351727551,3,5,2.9408142794870833,1.5250587437871728,3,average,rainy,7.44491741266631,1.9449203903448682
6.944166645235238,6.519424590968336,9.314084851703734,4,3,7.445452020170528,2.5712261567782444,0,average,rainy,5.895001518702951,1.703542417341989
8.091444315455469,4.811082571115994,5.878396829283493,6,4,4.90170042492289,2.2665514439911596,0,poor,rainy,6.563314418057387,3.9202839960901854
7.077918828710949,5.839219944048236,13.425793180448316,5,5,7.567996666830253,3.0486590282133506,2,average,cloudy,7.182946093491818,4.504173206880023
8.098960115823369,3.2722340788204676,10.464978871017987,1,7,6.504028092123488,1.6161967801385293,1,average,rainy,7.880370975474831,1.0
6.878925129837127,7.558929863315502,86.20452705022092,4,6,5.8222282826279566,2.205994303666628,0,average,cloudy,10.0,3.0613682139116647
7.117952785474136,7.083449328117703,1.1510219389598122,1,5,6.102311950516449,1.2437783125889657,1,average,sunny,5.088082954735037,1.0
4.002698973201839,6.167088606023775,3.0672519246394225,3,7,7.17728708659762,3.063863464077885,0,average,snowy,1.992381236513142,4.427958143557179
8.374491512053723,4.740965506273119,1.0854470509023073,4,5,6.852896293649971,2.0420927341247825,1,average,sunny,6.372202567700655,2.0774803470546312
7.519732713846989,6.159714570590264,19.661499186866564,4,9,4.190940472904381,3.403770260315929,0,good,rainy,9.296715669381552,2.7945937568896295
8.497015164789477,3.586214864025302,1.1210240621830356,5,5,5.845868863690406,3.4110710623455223,2,average,cloudy,6.006718899719802,3.220858356393722
2.6556169327094663,6.711111318041424,36.211475556279595,3,5,8.001230774270038,0.7183817578943237,0,average,rainy,9.82972659810797,4.2915022124039846
10.132562057171091,8.298961788647842,14.346282484727698,1,8,5.090580894589734,3.5649576350286756,0,average,sunny,6.8898836863656765,1.0
6.790615557767239,7.141221119958372,14.97352020485639,1,4,4.011814667447937,2.9310865203268435,1,good,snowy,7.609208607591312,1.0
8.662274225106275,3.540795060385181,16.492220307961045,4,2,3.757233106504529,1.8434429932504477,1,poor,snowy,8.759554643748062,1.1271282757993693
5.440141109311703,5.722834634546206,3.746208562223361,5,5,6.698308608160413,2.8412275067319417,1,average,cloudy,3.895448661382251,4.542149495687413
7.919160857593854,2.4137169124827045,4.405211798739133,2,3,4.519149730699292,1.4921129256397387,0,good,sunny,6.808292825741335,1.0
5.419876655239516,6.144780622351352,7.6784952090766625,4,2,5.724470079109969,3.361045597659923,3,average,sunny,4.914493096401152,2.5723735119846896
6.064346558956292,5.901206825725078,18.00325065733451,6,5,4.423872220259664,2.099184693859559,1,average,cloudy,7.870188916112545,5.536334467418657
9.87104703080018,1.2603673209356718,4.717428562074816,3,8,7.347891315402786,2.887954245206013,0,good,cloudy,7.849275057222046,1.2241497658180456
6.71397639885498,2.6764323121752724,2.473470874181519,3,3,5.300432828506997,1.3691457114999657,0,poor,cloudy,5.217048011975025,1.5745173520233786
7.326149309769584,4.433722206512465,70.20923442565093,3,4,7.856338532466571,2.2817080039994977,1,average,rainy,10.0,1.0
8.305101596033131,4.398280505718348,0.44454029712003307,2,11,7.783088166696169,2.8859443236003517,5,average,rainy,5.386711400103518,2.1669635597280417
7.743522831958907,2.5810461291623894,32.46033430367171,4,4,4.823710162071165,2.3077505562062326,0,poor,cloudy,10.0,1.5949170019858923
7.225628357715364,5.777957458704368,31.026696358772483,2,7,7.66668785497356,2.561398746391748,2,average,cloudy,10.0,2.327251029857599
7.547441503699338,5.502947217881024,7.054060103549441,1,1,4.32446176981794,1.2402537289414015,3,average,snowy,6.869704492438503,1.0
10.605123377857414,4.611461736042961,2.9150089226450566,2,3,5.532293952904399,2.304537398515958,1,poor,snowy,7.032726494602382,1.0
6.913571804449622,3.488416999683274,3.1477867957131296,2,2,3.4405851148717153,1.245406430966599,0,average,rainy,6.965373787510352,1.0
7.301648570072452,7.097414252833127,23.90895936677277,4,6,6.187110277680235,1.9816381829043526,2,good,snowy,8.20071036823095,3.1611981791683847
8.575981594011418,8.310814226176591,20.589557644779738,4,3,5.602592698631477,1.5070668427189335,1,good,cloudy,7.527972027226812,1.6408477246920634
8.658288899436975,4.032877032306926,30.533732072976854,3,5,6.028397796728365,1.7953735196518443,2,average,sunny,10.0,1.530029764051891
8.78054545834057,3.7756661656903585,55.445750519792014,4,8,2.279744763183426,0.24837333037075826,0,poor,cloudy,10.0,1.598484223553751
7.958095333043777,5.982415330823993,23.548393805257938,4,8,1.0212882658821032,2.0264660896156754,1,average,snowy,10.0,2.7046371477221665
5.285492630904274,4.283941240506028,3.388537905913437,1,2,2.7347381773801636,1.8924701921919138,0,average,rainy,5.261129377790707,1.0
9.450147298451643,4.7212055986735315,5.579537900974398,5,6,5.998237296254472,0.48461197352070395,1,good,cloudy,6.3306826463924,3.19365683145647
5.280481910471968,6.479306303449343,36.927742861045054,4,7,6.346906216631895,2.341265945472639,1,good,cloudy,10.0,4.0429089461386525
7.453953197858549,1.1812878249854144,4.696886681108843,1,3,7.258673584326198,2.8260229229617404,1,average,snowy,7.969576953368867,1.0
5.868586224970963,7.636604649705339,1.505730923929522,5,4,4.190977665361773,2.315274070949333,2,poor,sunny,3.663976259934355,4.154072304753686
6.9037924801105115,5.145361048658683,24.299330558659292,4,8,5.41728403559628,2.7856842495727303,1,good,cloudy,10.0,3.4128310405236255
7.493143615455221,4.17701371087564,10.300902115125218,1,6,3.5979475325060277,1.4730187316761598,3,good,rainy,8.03465247850352,1.0
7.482035823175409,4.8215316915571025,50.524588530050494,2,5,7.73479362761973,1.7872174872779083,0,average,rainy,10.0,1.0
7.632881131352927,4.924858710041037,21.011023294745243,4,2,3.5813015083463178,2.0741755012471974,0,average,sunny,9.584778315946533,2.1575937648450934
9.420566903587972,1.5375973931101492,1.8954240130102953,2,6,7.357057072017415,2.1459903611612834,0,average,snowy,7.336624299260188,1.0
7.68030145227097,7.989876454906472,59.07514071089996,6,5,4.497375659519016,0.0,2,good,sunny,10.0,5.056730793845279
6.633765047064027,5.082651264541237,5.983146942863918,4,8,8.150491213538192,1.0791143695816705,0,poor,rainy,5.855219673617171,3.3334307760867077
8.446130752432536,5.88600426089475,8.226016770344057,6,3,5.365915326785445,3.0023442202797757,0,good,cloudy,6.292756919085556,4.015291095550889
